,funded_month,investor_state_code,Count,latitude,longitude
2901,2009-09,NM,1,34.8375,-106.2371
2902,2012-11,NM,1,34.8375,-106.2371
2903,2009-12,NM,1,34.8375,-106.2371
2904,2010-06,NM,1,34.8375,-106.2371
2905,2006-11,NM,1,34.8375,-106.2371
2906,2006-03,NM,1,34.8375,-106.2371
2907,2013-10,NM,1,34.8375,-106.2371
2908,2013-07,NM,1,34.8375,-106.2371
2909,2005-07,NM,1,34.8375,-106.2371
2910,2011-09,NM,2,34.8375,-106.2371
2911,2012-10,NM,2,34.8375,-106.2371
2912,2006-02,NM,2,34.8375,-106.2371
2913,2007-02,NM,2,34.8375,-106.2371
2914,2006-07,NM,2,34.8375,-106.2371
2915,2010-08,NM,2,34.8375,-106.2371
2916,2013-11,NM,2,34.8375,-106.2371
2917,2012-09,NM,3,34.8375,-106.2371
2918,2005-11,NM,3,34.8375,-106.2371
2919,2013-03,COL,1,4.0,-72.0
2920,2012-03,COL,1,4.0,-72.0
2921,2011-09,COL,1,4.0,-72.0
2922,2012-12,COL,1,4.0,-72.0
2923,2010-09,COL,1,4.0,-72.0
2924,2008-07,OH,1,40.3736,-82.7755
2925,2008-08,OH,1,40.3736,-82.7755
2926,2009-04,OH,1,40.3736,-82.7755
2927,2007-09,OH,1,40.3736,-82.7755
2928,2007-05,OH,1,40.3736,-82.7755
2929,2007-11,OH,1,40.3736,-82.7755
2930,2007-12,OH,1,40.3736,-82.7755
2931,2010-02,OH,1,40.3736,-82.7755
2932,2010-05,OH,1,40.3736,-82.7755
2933,2006-07,OH,1,40.3736,-82.7755
2934,2006-03,OH,1,40.3736,-82.7755
2935,2006-04,OH,1,40.3736,-82.7755
2936,2004-06,OH,1,40.3736,-82.7755
2937,2005-03,OH,1,40.3736,-82.7755
2938,2005-02,OH,1,40.3736,-82.7755
2939,2005-01,OH,2,40.3736,-82.7755
2940,2006-05,OH,2,40.3736,-82.7755
2941,2009-08,OH,2,40.3736,-82.7755
2942,2005-10,OH,2,40.3736,-82.7755
2943,2005-09,OH,2,40.3736,-82.7755
2944,2005-04,OH,2,40.3736,-82.7755
2945,2010-11,OH,2,40.3736,-82.7755
2946,2006-09,OH,2,40.3736,-82.7755
2947,2006-10,OH,2,40.3736,-82.7755
2948,2007-01,OH,2,40.3736,-82.7755
2949,2006-06,OH,2,40.3736,-82.7755
2950,2005-06,OH,2,40.3736,-82.7755
2951,2008-02,OH,2,40.3736,-82.7755
2952,2005-05,OH,3,40.3736,-82.7755
2953,2009-11,OH,3,40.3736,-82.7755
2954,2011-02,OH,3,40.3736,-82.7755
2955,2008-09,OH,3,40.3736,-82.7755
2956,2009-01,OH,3,40.3736,-82.7755
2957,2008-12,OH,3,40.3736,-82.7755
2958,2008-04,OH,3,40.3736,-82.7755
2959,2007-03,OH,3,40.3736,-82.7755
2960,2007-04,OH,3,40.3736,-82.7755
2961,2009-05,OH,3,40.3736,-82.7755
2962,2005-12,OH,3,40.3736,-82.7755
2963,2009-03,OH,3,40.3736,-82.7755
2964,2009-07,OH,3,40.3736,-82.7755
2965,2006-02,OH,3,40.3736,-82.7755
2966,2010-10,OH,4,40.3736,-82.7755
2967,2006-11,OH,4,40.3736,-82.7755
2968,2006-12,OH,4,40.3736,-82.7755
2969,2007-08,OH,4,40.3736,-82.7755
2970,2007-07,OH,4,40.3736,-82.7755
2971,2008-11,OH,4,40.3736,-82.7755
2972,2012-11,OH,4,40.3736,-82.7755
2973,2005-11,OH,4,40.3736,-82.7755
2974,2006-01,OH,4,40.3736,-82.7755
2975,2008-05,OH,4,40.3736,-82.7755
2976,2012-09,OH,4,40.3736,-82.7755
2977,2006-08,OH,4,40.3736,-82.7755
2978,2005-07,OH,4,40.3736,-82.7755
2979,2010-06,OH,4,40.3736,-82.7755
2980,2008-10,OH,4,40.3736,-82.7755
2981,2011-12,OH,5,40.3736,-82.7755
2982,2012-04,OH,5,40.3736,-82.7755
2983,2009-12,OH,5,40.3736,-82.7755
2984,2008-01,OH,5,40.3736,-82.7755
2985,2010-01,OH,5,40.3736,-82.7755
2986,2009-02,OH,5,40.3736,-82.7755
2987,2011-04,OH,5,40.3736,-82.7755
2988,2011-01,OH,5,40.3736,-82.7755
2989,2010-07,OH,5,40.3736,-82.7755
2990,2010-08,OH,5,40.3736,-82.7755
2991,2007-10,OH,5,40.3736,-82.7755
2992,2011-11,OH,6,40.3736,-82.7755
2993,2010-04,OH,6,40.3736,-82.7755
2994,2010-03,OH,6,40.3736,-82.7755
2995,2011-03,OH,6,40.3736,-82.7755
2996,2012-12,OH,6,40.3736,-82.7755
2997,2013-01,OH,6,40.3736,-82.7755
2998,2011-10,OH,6,40.3736,-82.7755
2999,2013-10,OH,6,40.3736,-82.7755
3000,2009-09,OH,6,40.3736,-82.7755
3001,2013-12,OH,7,40.3736,-82.7755
3002,2012-10,OH,7,40.3736,-82.7755
3003,2013-04,OH,7,40.3736,-82.7755
3004,2011-07,OH,7,40.3736,-82.7755
3005,2010-09,OH,7,40.3736,-82.7755
3006,2010-12,OH,7,40.3736,-82.7755
3007,2011-05,OH,7,40.3736,-82.7755
3008,2009-10,OH,8,40.3736,-82.7755
3009,2012-08,OH,8,40.3736,-82.7755
3010,2013-08,OH,8,40.3736,-82.7755
3011,2012-02,OH,8,40.3736,-82.7755
3012,2012-06,OH,8,40.3736,-82.7755
3013,2011-06,OH,9,40.3736,-82.7755
3014,2013-05,OH,9,40.3736,-82.7755
3015,2013-02,OH,9,40.3736,-82.7755
3016,2008-06,OH,9,40.3736,-82.7755
3017,2012-03,OH,10,40.3736,-82.7755
3018,2011-09,OH,10,40.3736,-82.7755
3019,2012-05,OH,11,40.3736,-82.7755
3020,2013-03,OH,12,40.3736,-82.7755
3021,2013-09,OH,12,40.3736,-82.7755
3022,2013-11,OH,12,40.3736,-82.7755
3023,2013-07,OH,12,40.3736,-82.7755
3024,2012-01,OH,12,40.3736,-82.7755
3025,2011-08,OH,13,40.3736,-82.7755
3026,2012-07,OH,15,40.3736,-82.7755
3027,2013-06,OH,17,40.3736,-82.7755
3028,2008-07,OR,1,44.5672,-122.1269
3029,2013-01,OR,1,44.5672,-122.1269
3030,2009-05,OR,1,44.5672,-122.1269
3031,2009-04,OR,1,44.5672,-122.1269
3032,2009-03,OR,1,44.5672,-122.1269
3033,2007-06,OR,1,44.5672,-122.1269
3034,2007-03,OR,1,44.5672,-122.1269
3035,2008-02,OR,1,44.5672,-122.1269
3036,2008-04,OR,1,44.5672,-122.1269
3037,2007-11,OR,1,44.5672,-122.1269
3038,2007-10,OR,1,44.5672,-122.1269
3039,2012-06,OR,1,44.5672,-122.1269
3040,2012-05,OR,1,44.5672,-122.1269
3041,2011-06,OR,1,44.5672,-122.1269
3042,2011-01,OR,1,44.5672,-122.1269
3043,2011-09,OR,1,44.5672,-122.1269
3044,2010-03,OR,1,44.5672,-122.1269
3045,2009-10,OR,1,44.5672,-122.1269
3046,2012-11,OR,1,44.5672,-122.1269
3047,2010-10,OR,1,44.5672,-122.1269
3048,2006-07,OR,1,44.5672,-122.1269
3049,2006-10,OR,1,44.5672,-122.1269
3050,2006-01,OR,1,44.5672,-122.1269
3051,2013-08,OR,1,44.5672,-122.1269
3052,2005-05,OR,1,44.5672,-122.1269
3053,2005-12,OR,1,44.5672,-122.1269
3054,2006-11,OR,1,44.5672,-122.1269
3055,2007-01,OR,1,44.5672,-122.1269
3056,2006-05,OR,2,44.5672,-122.1269
3057,2010-01,OR,2,44.5672,-122.1269
3058,2007-09,OR,2,44.5672,-122.1269
3059,2013-11,OR,2,44.5672,-122.1269
3060,2013-04,OR,2,44.5672,-122.1269
3061,2006-09,OR,2,44.5672,-122.1269
3062,2007-12,OR,2,44.5672,-122.1269
3063,2013-07,OR,2,44.5672,-122.1269
3064,2005-03,OR,2,44.5672,-122.1269
3065,2012-07,OR,2,44.5672,-122.1269
3066,2011-12,OR,2,44.5672,-122.1269
3067,2010-09,OR,2,44.5672,-122.1269
3068,2012-09,OR,3,44.5672,-122.1269
3069,2012-08,OR,3,44.5672,-122.1269
3070,2013-02,OR,3,44.5672,-122.1269
3071,2012-01,OR,4,44.5672,-122.1269
3072,2011-07,OR,4,44.5672,-122.1269
3073,2013-03,OR,4,44.5672,-122.1269
3074,2013-12,OR,4,44.5672,-122.1269
3075,2011-11,OR,5,44.5672,-122.1269
3076,2012-03,OR,5,44.5672,-122.1269
3077,2013-10,OR,5,44.5672,-122.1269
3078,2013-09,OR,5,44.5672,-122.1269
3079,2012-10,OR,6,44.5672,-122.1269
3080,2008-08,SD,1,44.2853,-99.4632
3081,2009-05,SD,1,44.2853,-99.4632
3082,2011-11,SD,1,44.2853,-99.4632
3083,2012-02,SD,1,44.2853,-99.4632
3084,2012-10,SD,1,44.2853,-99.4632
3085,2010-08,SD,1,44.2853,-99.4632
3086,2012-09,SD,1,44.2853,-99.4632
3087,2013-12,SD,1,44.2853,-99.4632
3088,2005-07,SD,1,44.2853,-99.4632
3089,2010-11,SD,2,44.2853,-99.4632
3090,2008-08,VT,1,44.0407,-72.7093
3091,2009-01,VT,1,44.0407,-72.7093
3092,2007-06,VT,1,44.0407,-72.7093
3093,2008-04,VT,1,44.0407,-72.7093
3094,2011-04,VT,1,44.0407,-72.7093
3095,2011-06,VT,1,44.0407,-72.7093
3096,2012-07,VT,1,44.0407,-72.7093
3097,2011-10,VT,1,44.0407,-72.7093
3098,2009-12,VT,1,44.0407,-72.7093
3099,2010-09,VT,1,44.0407,-72.7093
3100,2013-08,VT,1,44.0407,-72.7093
3101,2006-08,VT,1,44.0407,-72.7093
3102,2013-07,VT,1,44.0407,-72.7093
3103,2005-10,VT,1,44.0407,-72.7093
3104,2006-11,VT,1,44.0407,-72.7093
3105,2008-09,ARE,1,24.0,54.0
3106,2009-03,ARE,1,24.0,54.0
3107,2008-04,ARE,1,24.0,54.0
3108,2011-07,ARE,1,24.0,54.0
3109,2012-08,ARE,1,24.0,54.0
3110,2011-01,ARE,1,24.0,54.0
3111,2012-01,ARE,1,24.0,54.0
3112,2012-02,ARE,1,24.0,54.0
3113,2012-05,ARE,1,24.0,54.0
3114,2009-11,ARE,1,24.0,54.0
3115,2006-07,ARE,1,24.0,54.0
3116,2009-09,ARE,2,24.0,54.0
3117,2008-05,ARE,2,24.0,54.0
3118,2013-02,NC,1,35.6411,-79.8431
3119,2007-02,NC,1,35.6411,-79.8431
3120,2007-04,NC,1,35.6411,-79.8431
3121,2008-01,NC,1,35.6411,-79.8431
3122,2007-12,NC,1,35.6411,-79.8431
3123,2011-04,NC,1,35.6411,-79.8431
3124,2012-05,NC,1,35.6411,-79.8431
3125,2010-02,NC,1,35.6411,-79.8431
3126,2009-11,NC,1,35.6411,-79.8431
3127,2010-12,NC,1,35.6411,-79.8431
3128,2010-11,NC,1,35.6411,-79.8431
3129,2005-02,NC,1,35.6411,-79.8431
3130,2006-07,NC,1,35.6411,-79.8431
3131,2005-06,NC,1,35.6411,-79.8431
3132,2006-04,NC,1,35.6411,-79.8431
3133,2004-04,NC,1,35.6411,-79.8431
3134,2006-05,NC,2,35.6411,-79.8431
3135,2010-06,NC,2,35.6411,-79.8431
3136,2010-04,NC,2,35.6411,-79.8431
3137,2009-07,NC,2,35.6411,-79.8431
3138,2009-10,NC,2,35.6411,-79.8431
3139,2010-03,NC,2,35.6411,-79.8431
3140,2009-01,NC,2,35.6411,-79.8431
3141,2009-05,NC,2,35.6411,-79.8431
3142,2011-11,NC,2,35.6411,-79.8431
3143,2011-05,NC,2,35.6411,-79.8431
3144,2006-10,NC,2,35.6411,-79.8431
3145,2005-03,NC,2,35.6411,-79.8431
3146,2004-01,NC,2,35.6411,-79.8431
3147,2006-12,NC,2,35.6411,-79.8431
3148,2008-03,NC,2,35.6411,-79.8431
3149,2005-07,NC,2,35.6411,-79.8431
3150,2008-05,NC,2,35.6411,-79.8431
3151,2011-03,NC,3,35.6411,-79.8431
3152,2005-08,NC,3,35.6411,-79.8431
3153,2010-07,NC,3,35.6411,-79.8431
3154,2005-01,NC,3,35.6411,-79.8431
3155,2011-01,NC,3,35.6411,-79.8431
3156,2005-09,NC,3,35.6411,-79.8431
